"","year","CO2","CH4","NO2","SGG","location","latitude","longitude","location_name","country","state","count","mean","min","max"
"182",1885,290.04397,0.84603,0.27701,3.8e-05,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",365,0.717534246575342,0,32.5
"183",1885,290.04397,0.84603,0.27701,3.8e-05,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",344,0.715697674418605,0,24.1
"184",1885,290.04397,0.84603,0.27701,3.8e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,2.23753424657534,0,48.3
"185",1885,290.04397,0.84603,0.27701,3.8e-05,"075050",-33.61,146.32,"NARADHAN","Australia","New South Wales",365,1.17561643835616,0,55.1
"186",1885,290.04397,0.84603,0.27701,3.8e-05,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",355,0.771267605633803,0,25.4
"187",1885,290.04397,0.84603,0.27701,3.8e-05,"017024",-30.07,138.27,"FARINA","Australia","South Australia",361,0.543213296398892,0,31.8
"188",1885,290.04397,0.84603,0.27701,3.8e-05,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",334,1.91556886227545,0,40.1
"189",1885,290.04397,0.84603,0.27701,3.8e-05,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",352,0.976988636363636,0,22.9
"190",1885,290.04397,0.84603,0.27701,3.8e-05,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",365,2.94821917808219,0,100.8
"191",1885,290.04397,0.84603,0.27701,3.8e-05,"018045",-33.95,135.27,"LAKE","Australia","South Australia",365,1.14191780821918,0,32.8
"192",1885,290.04397,0.84603,0.27701,3.8e-05,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",365,3.55150684931507,0,41.7
"193",1885,290.04397,0.84603,0.27701,3.8e-05,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",365,1.68054794520548,0,34.8
"194",1885,290.04397,0.84603,0.27701,3.8e-05,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",365,1.96465753424658,0,38.6
"195",1885,290.04397,0.84603,0.27701,3.8e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,1.09095890410959,0,33.5
"196",1885,290.04397,0.84603,0.27701,3.8e-05,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,1.70520547945205,0,29.7
"197",1885,290.04397,0.84603,0.27701,3.8e-05,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",361,0.657617728531856,0,23.6
"198",1885,290.04397,0.84603,0.27701,3.8e-05,"086131",-37.56,145.13,"YAN","Australia","Victoria",365,1.88876712328767,0,38.1
"199",1886,290.47249,0.84751,0.27719,3.8e-05,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,2.7627397260274,0,71.1
"200",1886,290.47249,0.84751,0.27719,3.8e-05,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",365,3.28575342465753,0,74.4
"201",1886,290.47249,0.84751,0.27719,3.8e-05,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",365,2.36767123287671,0,90.4
"202",1886,290.47249,0.84751,0.27719,3.8e-05,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",365,3.01342465753425,0,64.3
"203",1886,290.47249,0.84751,0.27719,3.8e-05,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",365,0.794520547945205,0,44.5
"204",1886,290.47249,0.84751,0.27719,3.8e-05,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",365,0.635616438356164,0,23.9
"205",1886,290.47249,0.84751,0.27719,3.8e-05,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",365,0.817260273972603,0,41.9
"206",1886,290.47249,0.84751,0.27719,3.8e-05,"017031",-29.65,138.06,"MARREE","Australia","South Australia",365,0.562739726027397,0,43.7
"207",1886,290.47249,0.84751,0.27719,3.8e-05,"048031",-29.55,148.59,"COLLARENEBRI","Australia","New South Wales",365,2.06027397260274,0,62.5
"208",1886,290.47249,0.84751,0.27719,3.8e-05,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",350,1.01457142857143,0,52.1
"209",1886,290.47249,0.84751,0.27719,3.8e-05,"062026",-32.81,149.98,"RYLSTONE","Australia","New South Wales",365,1.82356164383562,0,54.6
"210",1886,290.47249,0.84751,0.27719,3.8e-05,"019001",-33.05,138.43,"APPILA","Australia","South Australia",359,1.0091922005571,0,43.9
"211",1886,290.47249,0.84751,0.27719,3.8e-05,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",365,2.36876712328767,0,46
"212",1886,290.47249,0.84751,0.27719,3.8e-05,"087053",-38.12,144.64,"PORTARLINGTON","Australia","Victoria",361,1.71606648199446,0,120.7
"213",1886,290.47249,0.84751,0.27719,3.8e-05,"084030",-37.69,148.46,"ORBOST","Australia","Victoria",365,3.17561643835616,0,80.3
"214",1886,290.47249,0.84751,0.27719,3.8e-05,"058063",-28.88,153.05,"CASINO","Australia","New South Wales",365,3.52904109589041,0,83.8
"215",1886,290.47249,0.84751,0.27719,3.8e-05,"024511",-34.18,139.08,"EUDUNDA","Australia","South Australia",365,1.08602739726027,0,36.1
"216",1886,290.47249,0.84751,0.27719,3.8e-05,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",365,3.12684931506849,0,43.7
"217",1886,290.47249,0.84751,0.27719,3.8e-05,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",365,1.41013698630137,0,53.8
"218",1886,290.47249,0.84751,0.27719,3.8e-05,"005008",-21.19,115.98,"MARDIE","Australia","Western Australia",306,0,0,0
"219",1886,290.47249,0.84751,0.27719,3.8e-05,"074128",-35.55,144.95,"DENILIQUIN","Australia","New South Wales",365,0.970684931506849,0,22.4
"220",1886,290.47249,0.84751,0.27719,3.8e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",365,1.87369863013699,0,50.8
"221",1886,290.47249,0.84751,0.27719,3.8e-05,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",357,0.92156862745098,0,27.2
"222",1886,290.47249,0.84751,0.27719,3.8e-05,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",360,0.617222222222222,0,19.3
"223",1886,290.47249,0.84751,0.27719,3.8e-05,"017024",-30.07,138.27,"FARINA","Australia","South Australia",358,0.46340782122905,0,27.9
"224",1886,290.47249,0.84751,0.27719,3.8e-05,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",365,1.75534246575342,0,29.2
"225",1886,290.47249,0.84751,0.27719,3.8e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,0.861917808219178,0,15.5
"226",1886,290.47249,0.84751,0.27719,3.8e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,4.5986301369863,0,86.9
"227",1886,290.47249,0.84751,0.27719,3.8e-05,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",365,1.83945205479452,0,50.8
"228",1886,290.47249,0.84751,0.27719,3.8e-05,"075050",-33.61,146.32,"NARADHAN","Australia","New South Wales",365,1.31232876712329,0,36.3
"229",1886,290.47249,0.84751,0.27719,3.8e-05,"016009",-31.06,135.87,"COONDAMBO","Australia","South Australia",363,0.257300275482094,0,25.4
"230",1886,290.47249,0.84751,0.27719,3.8e-05,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",365,2.21013698630137,0,43.9
"231",1886,290.47249,0.84751,0.27719,3.8e-05,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",363,0.552341597796143,0,22.9
"232",1886,290.47249,0.84751,0.27719,3.8e-05,"018045",-33.95,135.27,"LAKE","Australia","South Australia",361,0.986149584487535,0,41.4
"233",1886,290.47249,0.84751,0.27719,3.8e-05,"086131",-37.56,145.13,"YAN","Australia","Victoria",365,1.75452054794521,0,22.9
"234",1887,290.91138,0.84862,0.27734,3.8e-05,"041011",-27.71,151.87,"CAMBOOYA","Australia","Queensland",365,1.93972602739726,0,46.5
"235",1887,290.91138,0.84862,0.27734,3.8e-05,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",365,1.88054794520548,0,30.7
"236",1887,290.91138,0.84862,0.27734,3.8e-05,"087053",-38.12,144.64,"PORTARLINGTON","Australia","Victoria",365,1.75671232876712,0,31.5
"237",1887,290.91138,0.84862,0.27734,3.8e-05,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,3.17205479452055,0,40.6
"238",1887,290.91138,0.84862,0.27734,3.8e-05,"078078",-36.37,141.24,"KANIVA","Australia","Victoria",334,1.87724550898204,0,55.9
"239",1887,290.91138,0.84862,0.27734,3.8e-05,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",307,2.83745928338762,0,85.1
"240",1887,290.91138,0.84862,0.27734,3.8e-05,"016009",-31.06,135.87,"COONDAMBO","Australia","South Australia",365,0.618904109589041,0,25.7
"241",1887,290.91138,0.84862,0.27734,3.8e-05,"042023",-26.66,150.18,"MILES","Australia","Queensland",307,1.92540716612378,0,50.8
"242",1887,290.91138,0.84862,0.27734,3.8e-05,"017031",-29.65,138.06,"MARREE","Australia","South Australia",365,0.454520547945205,0,24.6
"243",1887,290.91138,0.84862,0.27734,3.8e-05,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",365,1.01479452054795,0,25.9
"244",1887,290.91138,0.84862,0.27734,3.8e-05,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",365,2.66027397260274,0,65
"245",1887,290.91138,0.84862,0.27734,3.8e-05,"084030",-37.69,148.46,"ORBOST","Australia","Victoria",365,2.62383561643836,0,47
"246",1887,290.91138,0.84862,0.27734,3.8e-05,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",365,1.04438356164384,0,35.6
"247",1887,290.91138,0.84862,0.27734,3.8e-05,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",303,1.00627062706271,0,26.4
"248",1887,290.91138,0.84862,0.27734,3.8e-05,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",360,1.28805555555556,0,25.7
"249",1887,290.91138,0.84862,0.27734,3.8e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,1.15315068493151,0,30.2
"250",1887,290.91138,0.84862,0.27734,3.8e-05,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",365,3.04904109589041,0,64
"251",1887,290.91138,0.84862,0.27734,3.8e-05,"074128",-35.55,144.95,"DENILIQUIN","Australia","New South Wales",365,1.52904109589041,0,52.1
"252",1887,290.91138,0.84862,0.27734,3.8e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",365,5.28876712328767,0,88.9
"253",1887,290.91138,0.84862,0.27734,3.8e-05,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",365,1.66246575342466,0,31.5
"254",1887,290.91138,0.84862,0.27734,3.8e-05,"036007",-23.55,145.29,"BARCALDINE","Australia","Queensland",307,1.51074918566775,0,64
"255",1887,290.91138,0.84862,0.27734,3.8e-05,"077030",-36.01,143.03,"NARRAPORT","Australia","Victoria",365,1.62657534246575,0,76.7
"256",1887,290.91138,0.84862,0.27734,3.8e-05,"019001",-33.05,138.43,"APPILA","Australia","South Australia",358,1.27988826815642,0,43.7
"257",1887,290.91138,0.84862,0.27734,3.8e-05,"041013",-28.23,152.07,"CANNING","Australia","Queensland",365,2.39506849315068,0,144.8
"258",1887,290.91138,0.84862,0.27734,3.8e-05,"044026",-28.07,145.68,"CUNNAMULLA","Australia","Queensland",306,1.51111111111111,0,36.1
"259",1887,290.91138,0.84862,0.27734,3.8e-05,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",365,1.03424657534247,0,33.5
"260",1887,290.91138,0.84862,0.27734,3.8e-05,"075050",-33.61,146.32,"NARADHAN","Australia","New South Wales",365,2.24465753424658,0,78.7
"261",1887,290.91138,0.84862,0.27734,3.8e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",365,2.96164383561644,0,96.3
"262",1887,290.91138,0.84862,0.27734,3.8e-05,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",363,0.845454545454545,0,29.7
"263",1887,290.91138,0.84862,0.27734,3.8e-05,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",365,2.13315068493151,0,34.5
"264",1887,290.91138,0.84862,0.27734,3.8e-05,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",365,2.36547945205479,0,60.5
"265",1887,290.91138,0.84862,0.27734,3.8e-05,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",347,1.2314121037464,0,35.1
"266",1887,290.91138,0.84862,0.27734,3.8e-05,"048031",-29.55,148.59,"COLLARENEBRI","Australia","New South Wales",335,1.50955223880597,0,45.2
"267",1887,290.91138,0.84862,0.27734,3.8e-05,"058063",-28.88,153.05,"CASINO","Australia","New South Wales",335,4.52089552238806,0,82.6
"268",1887,290.91138,0.84862,0.27734,3.8e-05,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",365,4.26575342465753,0,69.6
"269",1887,290.91138,0.84862,0.27734,3.8e-05,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",359,1.10724233983287,0,23.9
"270",1887,290.91138,0.84862,0.27734,3.8e-05,"041082",-27.72,151.63,"PITTSWORTH","Australia","Queensland",307,2.27035830618893,0,57.7
"271",1887,290.91138,0.84862,0.27734,3.8e-05,"062026",-32.81,149.98,"RYLSTONE","Australia","New South Wales",365,2.90821917808219,0,117.1
"272",1887,290.91138,0.84862,0.27734,3.8e-05,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",365,3.12054794520548,0,59.9
"273",1887,290.91138,0.84862,0.27734,3.8e-05,"086131",-37.56,145.13,"YAN","Australia","Victoria",365,2.32821917808219,0,45.7
"274",1887,290.91138,0.84862,0.27734,3.8e-05,"024511",-34.18,139.08,"EUDUNDA","Australia","South Australia",365,1.4358904109589,0,30.5
"275",1887,290.91138,0.84862,0.27734,3.8e-05,"018045",-33.95,135.27,"LAKE","Australia","South Australia",365,1.2027397260274,0,38.4
"276",1888,291.30036,0.84964,0.27747,3.8e-05,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",366,1.46775956284153,0,26.7
"277",1888,291.30036,0.84964,0.27747,3.8e-05,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",335,0.591641791044776,0,16
"278",1888,291.30036,0.84964,0.27747,3.8e-05,"084016",-37.57,149.91,"GABO","Australia","Victoria",366,2.19016393442623,0,56.9
"279",1888,291.30036,0.84964,0.27747,3.8e-05,"062021",-32.6,149.6,"MUDGEE","Australia","New South Wales",366,0.855464480874317,0,48.8
"280",1888,291.30036,0.84964,0.27747,3.8e-05,"037051",-22.39,143.04,"WINTON","Australia","Queensland",366,0.843169398907104,0,74.2
"281",1888,291.30036,0.84964,0.27747,3.8e-05,"094063",-42.79,147.56,"SORELL","Australia","Tasmania",366,1.21010928961749,0,33.3
"282",1888,291.30036,0.84964,0.27747,3.8e-05,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",366,0.725136612021858,0,19.6
"283",1888,291.30036,0.84964,0.27747,3.8e-05,"074128",-35.55,144.95,"DENILIQUIN","Australia","New South Wales",366,0.613934426229508,0,19.3
"284",1888,291.30036,0.84964,0.27747,3.8e-05,"041013",-28.23,152.07,"CANNING","Australia","Queensland",366,1.17103825136612,0,42.7
"285",1888,291.30036,0.84964,0.27747,3.8e-05,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",305,0.169508196721311,0,21.1
"286",1888,291.30036,0.84964,0.27747,3.8e-05,"041011",-27.71,151.87,"CAMBOOYA","Australia","Queensland",366,1.04863387978142,0,25.7
"287",1888,291.30036,0.84964,0.27747,3.8e-05,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",366,1.45437158469945,0,67.3
"288",1888,291.30036,0.84964,0.27747,3.8e-05,"080009",-36.48,143.35,"COONOOER","Australia","Victoria",366,0.823497267759563,0,26.9
"289",1888,291.30036,0.84964,0.27747,3.8e-05,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",366,2.83852459016393,0,44.5
"290",1888,291.30036,0.84964,0.27747,3.8e-05,"040043",-27.03,153.47,"CAPE","Australia","Queensland",366,4.08415300546448,0,114.6
"291",1888,291.30036,0.84964,0.27747,3.8e-05,"042023",-26.66,150.18,"MILES","Australia","Queensland",366,1.06010928961749,0,41.9
"292",1888,291.30036,0.84964,0.27747,3.8e-05,"018045",-33.95,135.27,"LAKE","Australia","South Australia",364,0.881318681318681,0,41.4
"293",1888,291.30036,0.84964,0.27747,3.8e-05,"078078",-36.37,141.24,"KANIVA","Australia","Victoria",366,1.03770491803279,0,20.3
"294",1888,291.30036,0.84964,0.27747,3.8e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",366,0.964207650273224,0,50
"295",1888,291.30036,0.84964,0.27747,3.8e-05,"054003",-30.38,150.61,"BARRABA","Australia","New South Wales",305,1.34983606557377,0,50.5
"296",1888,291.30036,0.84964,0.27747,3.8e-05,"045017",-28,143.82,"THARGOMINDAH","Australia","Queensland",335,0.40865671641791,0,96
"297",1888,291.30036,0.84964,0.27747,3.8e-05,"088060",-37.45,145.21,"WALLABY","Australia","Victoria",305,2.3944262295082,0,34.8
"298",1888,291.30036,0.84964,0.27747,3.8e-05,"058063",-28.88,153.05,"CASINO","Australia","New South Wales",366,2.21612021857923,0,71.6
"299",1888,291.30036,0.84964,0.27747,3.8e-05,"022009",-34.77,137.59,"MINLATON","Australia","South Australia",364,0.851098901098901,0,31.8
"300",1888,291.30036,0.84964,0.27747,3.8e-05,"048031",-29.55,148.59,"COLLARENEBRI","Australia","New South Wales",366,0.737158469945355,0,86.9
"301",1888,291.30036,0.84964,0.27747,3.8e-05,"036007",-23.55,145.29,"BARCALDINE","Australia","Queensland",366,0.647814207650273,0,55.9
"302",1888,291.30036,0.84964,0.27747,3.8e-05,"069018",-35.91,150.15,"MORUYA","Australia","New South Wales",366,1.50437158469945,0,67.1
"303",1888,291.30036,0.84964,0.27747,3.8e-05,"038024",-25.42,142.66,"WINDORAH","Australia","Queensland",335,0.529850746268657,0,55.1
"304",1888,291.30036,0.84964,0.27747,3.8e-05,"077030",-36.01,143.03,"NARRAPORT","Australia","Victoria",366,0.671311475409836,0,46.7
"305",1888,291.30036,0.84964,0.27747,3.8e-05,"022020",-33.93,137.63,"WALLAROO","Australia","South Australia",363,0.547107438016529,0,15.5
"306",1888,291.30036,0.84964,0.27747,3.8e-05,"075050",-33.61,146.32,"NARADHAN","Australia","New South Wales",366,0.64344262295082,0,33.3
"307",1888,291.30036,0.84964,0.27747,3.8e-05,"086131",-37.56,145.13,"YAN","Australia","Victoria",366,1.4224043715847,0,35.6
"308",1888,291.30036,0.84964,0.27747,3.8e-05,"084030",-37.69,148.46,"ORBOST","Australia","Victoria",366,1.59617486338798,0,30
"309",1888,291.30036,0.84964,0.27747,3.8e-05,"017031",-29.65,138.06,"MARREE","Australia","South Australia",366,0.163387978142077,0,12.7
"310",1888,291.30036,0.84964,0.27747,3.8e-05,"019032",-32.74,138.61,"ORROROO","Australia","South Australia",355,0.530704225352113,0,15.5
"311",1888,291.30036,0.84964,0.27747,3.8e-05,"099001",-39.48,147.32,"DEAL","Australia","Tasmania",366,1.64098360655738,0,24.1
"312",1888,291.30036,0.84964,0.27747,3.8e-05,"080004",-35.98,143.85,"CANARY","Australia","Victoria",366,0.787704918032787,0,55.1
"313",1888,291.30036,0.84964,0.27747,3.8e-05,"087053",-38.12,144.64,"PORTARLINGTON","Australia","Victoria",366,1.29672131147541,0,34
"314",1888,291.30036,0.84964,0.27747,3.8e-05,"044026",-28.07,145.68,"CUNNAMULLA","Australia","Queensland",366,0.670765027322404,0,63.5
"315",1888,291.30036,0.84964,0.27747,3.8e-05,"047053",-34.11,141.91,"WENTWORTH","Australia","New South Wales",366,0.319945355191257,0,14.7
"316",1888,291.30036,0.84964,0.27747,3.8e-05,"082001",-36.37,146.71,"BEECHWORTH","Australia","Victoria",366,1.8844262295082,0,67.1
"317",1888,291.30036,0.84964,0.27747,3.8e-05,"089033",-37.69,142.72,"WICKLIFFE","Australia","Victoria",366,1.35081967213115,0,36.8
"318",1888,291.30036,0.84964,0.27747,3.8e-05,"016009",-31.06,135.87,"COONDAMBO","Australia","South Australia",363,0.26831955922865,0,17.3
"319",1888,291.30036,0.84964,0.27747,3.8e-05,"024511",-34.18,139.08,"EUDUNDA","Australia","South Australia",366,0.85655737704918,0,16.3
"320",1888,291.30036,0.84964,0.27747,3.8e-05,"058012",-29.43,153.36,"YAMBA","Australia","New South Wales",366,2.66775956284153,0,137.4
"321",1888,291.30036,0.84964,0.27747,3.8e-05,"014902",-14.46,132.26,"KATHERINE","Australia","Northern Territory",366,2.21284153005464,0,99.1
"322",1888,291.30036,0.84964,0.27747,3.8e-05,"041082",-27.72,151.63,"PITTSWORTH","Australia","Queensland",366,1.30054644808743,0,41.4
"323",1888,291.30036,0.84964,0.27747,3.8e-05,"019001",-33.05,138.43,"APPILA","Australia","South Australia",360,0.723333333333333,0,28.7
"324",1888,291.30036,0.84964,0.27747,3.8e-05,"016055",-32.38,135.52,"YARDEA","Australia","South Australia",363,0.520936639118457,0,20.3
"325",1888,291.30036,0.84964,0.27747,3.8e-05,"089005",-37.45,143.36,"BEAUFORT","Australia","Victoria",366,1.60601092896175,0,50.8
"326",1888,291.30036,0.84964,0.27747,3.8e-05,"062026",-32.81,149.98,"RYLSTONE","Australia","New South Wales",366,0.945901639344262,0,31.8
"327",1888,291.30036,0.84964,0.27747,3.8e-05,"029004",-17.74,139.55,"BURKETOWN","Australia","Queensland",366,1.17349726775956,0,50.8
"328",1889,291.70923,0.85077,0.27756,3.8e-05,"018069",-33.65,134.89,"ELLISTON","Australia","South Australia",365,1.5627397260274,0,25.9
"329",1889,291.70923,0.85077,0.27756,3.8e-05,"054004",-29.87,150.57,"BINGARA","Australia","New South Wales",304,2.46217105263158,0,43.2
"330",1889,291.70923,0.85077,0.27756,3.8e-05,"026025",-37.38,140.84,"PENOLA","Australia","South Australia",365,2.17397260273973,0,41.9
"331",1889,291.70923,0.85077,0.27756,3.8e-05,"040043",-27.03,153.47,"CAPE","Australia","Queensland",365,6.09452054794521,0,134.6
"332",1889,291.70923,0.85077,0.27756,3.8e-05,"041013",-28.23,152.07,"CANNING","Australia","Queensland",365,2.17616438356164,0,59.7
"333",1889,291.70923,0.85077,0.27756,3.8e-05,"042023",-26.66,150.18,"MILES","Australia","Queensland",365,2.26849315068493,0,54.9
"334",1889,291.70923,0.85077,0.27756,3.8e-05,"047029",-33.39,142.57,"POONCARIE","Australia","New South Wales",304,1.29605263157895,0,64
"335",1889,291.70923,0.85077,0.27756,3.8e-05,"084016",-37.57,149.91,"GABO","Australia","Victoria",365,2.99178082191781,0,118.9
"336",1889,291.70923,0.85077,0.27756,3.8e-05,"024521",-35.12,139.27,"MURRAY","Australia","South Australia",365,1.43780821917808,0,58.4
"337",1889,291.70923,0.85077,0.27756,3.8e-05,"022000",-34.42,137.92,"ARDROSSAN","Australia","South Australia",365,1.34,0,51.8
"338",1889,291.70923,0.85077,0.27756,3.8e-05,"085096",-39.13,146.42,"WILSONS","Australia","Victoria",365,3.0441095890411,0,47.8
